Gmt time,Open,High,Low,Close,Volume
03.04.2023 15:23:00.000,132.285,132.310,132.268,132.284,0.0006584999999999989
03.04.2023 15:24:00.000,132.285,132.286,132.250,132.261,0.0007127399999999986
03.04.2023 15:25:00.000,132.258,132.276,132.242,132.276,0.0005678399999999985
03.04.2023 15:26:00.000,132.275,132.310,132.258,132.308,0.0006407299999999986
03.04.2023 15:27:00.000,132.308,132.326,132.287,132.322,0.0006227399999999984
03.04.2023 15:28:00.000,132.322,132.335,132.302,132.334,0.0007483499999999976
03.04.2023 15:29:00.000,132.333,132.355,132.331,132.350,0.0006653399999999985
03.04.2023 15:30:00.000,132.348,132.351,132.327,132.336,0.0006099099999999988
03.04.2023 15:31:00.000,132.337,132.337,132.300,132.302,0.0007113699999999982
03.04.2023 15:32:00.000,132.302,132.305,132.265,132.296,0.0007554399999999983
03.04.2023 15:33:00.000,132.295,132.314,132.286,132.314,0.0006158199999999992
03.04.2023 15:34:00.000,132.313,132.314,132.303,132.313,0.0004570999999999994
03.04.2023 15:35:00.000,132.312,132.316,132.296,132.304,0.0005227499999999992
03.04.2023 15:36:00.000,132.305,132.315,132.297,132.304,0.0004817399999999992
03.04.2023 15:37:00.000,132.305,132.352,132.304,132.350,0.0007820399999999977
03.04.2023 15:38:00.000,132.350,132.373,132.338,132.340,0.000655309999999998
03.04.2023 15:39:00.000,132.341,132.354,132.330,132.331,0.0005405999999999993
03.04.2023 15:40:00.000,132.332,132.359,132.331,132.355,0.00042074999999999963
03.04.2023 15:41:00.000,132.355,132.355,132.325,132.328,0.0005253499999999989
03.04.2023 15:42:00.000,132.327,132.349,132.321,132.347,0.00048749999999999927
03.04.2023 15:43:00.000,132.349,132.354,132.314,132.315,0.0004846199999999993
03.04.2023 15:44:00.000,132.315,132.317,132.267,132.270,0.000487619999999999
03.04.2023 15:45:00.000,132.270,132.280,132.253,132.253,0.0003887999999999992
03.04.2023 15:46:00.000,132.253,132.253,132.209,132.222,0.0005655299999999999
