Gmt time,Open,High,Low,Close,Volume
27.03.2023 16:39:00.000,1.07905,1.07909,1.07901,1.07904,150.83
27.03.2023 16:40:00.000,1.07903,1.07906,1.07900,1.07900,205.83
27.03.2023 16:41:00.000,1.07901,1.07901,1.07884,1.07885,159.64
27.03.2023 16:42:00.000,1.07888,1.07889,1.07884,1.07885,125.89
27.03.2023 16:43:00.000,1.07884,1.07886,1.07879,1.07879,248.81
27.03.2023 16:44:00.000,1.07881,1.07895,1.07872,1.07891,270.35
27.03.2023 16:45:00.000,1.07892,1.07896,1.07874,1.07876,213.11
27.03.2023 16:46:00.000,1.07878,1.07889,1.07874,1.07874,188.61
27.03.2023 16:47:00.000,1.07876,1.07881,1.07874,1.07877,393.33
27.03.2023 16:48:00.000,1.07879,1.07882,1.07873,1.07874,244.05
27.03.2023 16:49:00.000,1.07876,1.07879,1.07874,1.07875,225.91
27.03.2023 16:50:00.000,1.07875,1.07896,1.07875,1.07894,374.36
27.03.2023 16:51:00.000,1.07893,1.07905,1.07888,1.07905,226.73
27.03.2023 16:52:00.000,1.07905,1.07908,1.07903,1.07905,81
27.03.2023 16:53:00.000,1.07905,1.07905,1.07888,1.07890,156.65
27.03.2023 16:54:00.000,1.07889,1.07889,1.07876,1.07879,121.41
27.03.2023 16:55:00.000,1.07879,1.07881,1.07869,1.07869,179.82
27.03.2023 16:56:00.000,1.07870,1.07880,1.07868,1.07879,239.91
27.03.2023 16:57:00.000,1.07880,1.07890,1.07877,1.07890,100.03
27.03.2023 16:58:00.000,1.07890,1.07897,1.07889,1.07895,103.59
27.03.2023 16:59:00.000,1.07895,1.07912,1.07894,1.07910,121.5
27.03.2023 17:00:00.000,1.07913,1.07927,1.07909,1.07927,169.02
27.03.2023 17:01:00.000,1.07927,1.07927,1.07912,1.07914,289.08
27.03.2023 17:02:00.000,1.07914,1.07919,1.07886,1.07905,483
27.03.2023 17:03:00.000,1.07905,1.07907,1.07901,1.07905,257.97
27.03.2023 17:04:00.000,1.07906,1.07908,1.07894,1.07899,168.66
27.03.2023 17:05:00.000,1.07898,1.07899,1.07876,1.07877,213.34
27.03.2023 17:06:00.000,1.07876,1.07904,1.07875,1.07900,124.02
27.03.2023 17:07:00.000,1.07900,1.07901,1.07894,1.07899,85.05
27.03.2023 17:08:00.000,1.07900,1.07900,1.07885,1.07886,110.34
27.03.2023 17:09:00.000,1.07886,1.07886,1.07872,1.07875,94.95
27.03.2023 17:10:00.000,1.07874,1.07879,1.07868,1.07876,157.41
27.03.2023 17:11:00.000,1.07876,1.07876,1.07869,1.07875,113.67
27.03.2023 17:12:00.000,1.07877,1.07886,1.07875,1.07884,53.52
27.03.2023 17:13:00.000,1.07881,1.07881,1.07873,1.07875,40.08
27.03.2023 17:14:00.000,1.07874,1.07879,1.07874,1.07876,88.65
27.03.2023 17:15:00.000,1.07876,1.07883,1.07876,1.07883,54.93
27.03.2023 17:16:00.000,1.07882,1.07882,1.07863,1.07869,79.12
27.03.2023 17:17:00.000,1.07868,1.07869,1.07863,1.07864,81.33
27.03.2023 17:18:00.000,1.07863,1.07872,1.07860,1.07872,53.34
27.03.2023 17:19:00.000,1.07872,1.07874,1.07870,1.07870,28.83
27.03.2023 17:20:00.000,1.07871,1.07872,1.07866,1.07872,102.36
27.03.2023 17:21:00.000,1.07872,1.07884,1.07872,1.07881,56.89
27.03.2023 17:22:00.000,1.07881,1.07885,1.07879,1.07884,31.32
27.03.2023 17:23:00.000,1.07884,1.07888,1.07882,1.07886,90.09
27.03.2023 17:24:00.000,1.07886,1.07896,1.07886,1.07892,110.34
27.03.2023 17:25:00.000,1.07892,1.07901,1.07891,1.07900,119.97
27.03.2023 17:26:00.000,1.07901,1.07901,1.07897,1.07899,22.14
27.03.2023 17:27:00.000,1.07901,1.07908,1.07901,1.07904,79.14
27.03.2023 17:28:00.000,1.07904,1.07915,1.07901,1.07915,85.5
27.03.2023 17:29:00.000,1.07916,1.07924,1.07915,1.07920,323.01
27.03.2023 17:30:00.000,1.07921,1.07929,1.07919,1.07919,238.41
27.03.2023 17:31:00.000,1.07919,1.07920,1.07907,1.07910,131.57
27.03.2023 17:32:00.000,1.07911,1.07913,1.07906,1.07912,206.45
27.03.2023 17:33:00.000,1.07912,1.07919,1.07897,1.07899,282.94
27.03.2023 17:34:00.000,1.07900,1.07910,1.07900,1.07905,86.94
27.03.2023 17:35:00.000,1.07905,1.07906,1.07895,1.07895,71.28
27.03.2023 17:36:00.000,1.07893,1.07903,1.07893,1.07903,139.68
27.03.2023 17:37:00.000,1.07905,1.07911,1.07904,1.07909,66.32
27.03.2023 17:38:00.000,1.07908,1.07909,1.07898,1.07903,249.27
27.03.2023 17:39:00.000,1.07903,1.07903,1.07893,1.07902,112.99
27.03.2023 17:40:00.000,1.07904,1.07916,1.07904,1.07911,140.25
27.03.2023 17:41:00.000,1.07912,1.07912,1.07903,1.07908,170.91
27.03.2023 17:42:00.000,1.07909,1.07910,1.07903,1.07903,53.73
27.03.2023 17:43:00.000,1.07902,1.07902,1.07892,1.07898,134.72
27.03.2023 17:44:00.000,1.07899,1.07909,1.07897,1.07908,69.83
27.03.2023 17:45:00.000,1.07907,1.07910,1.07904,1.07909,86.56
27.03.2023 17:46:00.000,1.07913,1.07935,1.07913,1.07934,236.88
27.03.2023 17:47:00.000,1.07935,1.07938,1.07933,1.07935,184.04
27.03.2023 17:48:00.000,1.07935,1.07942,1.07935,1.07942,252.65
27.03.2023 17:49:00.000,1.07942,1.07954,1.07940,1.07949,166.71
27.03.2023 17:50:00.000,1.07951,1.07955,1.07938,1.07940,208.27
27.03.2023 17:51:00.000,1.07940,1.07947,1.07939,1.07945,135.58
27.03.2023 17:52:00.000,1.07943,1.07951,1.07940,1.07951,99.13
27.03.2023 17:53:00.000,1.07954,1.07957,1.07953,1.07957,32.94
27.03.2023 17:54:00.000,1.07955,1.07956,1.07945,1.07947,100.68
27.03.2023 17:55:00.000,1.07948,1.07949,1.07941,1.07946,83.25
27.03.2023 17:56:00.000,1.07947,1.07954,1.07938,1.07938,225.69
